Epoch,Train Loss,Train Accuracy,Train F1,Val Loss,Val Accuracy,Val F1,Mem Util,CPU Util,GPU Util
11,0.36196120721452374,95.12448466519899,0.9485557991115594,0.3587239861014959,95.41125859469794,0.952823769562259,11519.986829727188 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0,3.813170272812799 1.2471307619943495 0.9370649106303016 4.480432737535282 1.5147695202257585 2.5459078080903237 1.8877704609595076 1.183254938852302 1.2185324553151442 1.4437441204139287 1.7363123236124078 0.14393226716838983 0.6359360301034785 1.4931326434619008 1.6687676387582329 0.17375352775164438 0.20385700846660168 0.3689557855127039 0.4555032925682111 0.6238005644402708,17.11853245531515 16.1906553778614 15.546252743806827 15.345876450297887 17.670429601756037 14.926309187833176 15.505801191596117 16.995296331138288 16.263405456255892 15.064283474443393 15.880213232988405 16.99968642207587 17.216368767638755 16.334901222953903 15.628410159924755 16.887111947318903 15.93383505801192 15.307306365631867 15.30322985261838 16.020696142991536
12,0.36364281850702623,94.96086442960423,0.9466726330022666,0.405094513581878,90.84457844615216,0.8963881491344874,11519.986829727188 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0,3.813170272812799 1.2471307619943495 0.9370649106303016 4.480432737535282 1.5147695202257585 2.5459078080903237 1.8877704609595076 1.183254938852302 1.2185324553151442 1.4437441204139287 1.7363123236124078 0.14393226716838983 0.6359360301034785 1.4931326434619008 1.6687676387582329 0.17375352775164438 0.20385700846660168 0.3689557855127039 0.4555032925682111 0.6238005644402708,17.11853245531515 16.1906553778614 15.546252743806827 15.345876450297887 17.670429601756037 14.926309187833176 15.505801191596117 16.995296331138288 16.263405456255892 15.064283474443393 15.880213232988405 16.99968642207587 17.216368767638755 16.334901222953903 15.628410159924755 16.887111947318903 15.93383505801192 15.307306365631867 15.30322985261838 16.020696142991536
13,0.36492605777347786,94.83447239368132,0.9445171227297635,0.3634901911564889,94.9737103356988,0.9473258323057954,11519.986829727188 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0,3.813170272812799 1.2471307619943495 0.9370649106303016 4.480432737535282 1.5147695202257585 2.5459078080903237 1.8877704609595076 1.183254938852302 1.2185324553151442 1.4437441204139287 1.7363123236124078 0.14393226716838983 0.6359360301034785 1.4931326434619008 1.6687676387582329 0.17375352775164438 0.20385700846660168 0.3689557855127039 0.4555032925682111 0.6238005644402708,17.11853245531515 16.1906553778614 15.546252743806827 15.345876450297887 17.670429601756037 14.926309187833176 15.505801191596117 16.995296331138288 16.263405456255892 15.064283474443393 15.880213232988405 16.99968642207587 17.216368767638755 16.334901222953903 15.628410159924755 16.887111947318903 15.93383505801192 15.307306365631867 15.30322985261838 16.020696142991536
14,0.36986614027444054,94.33855600546013,0.9401911087805163,0.44708172343546676,86.59227120638306,0.8685258964143426,11519.986829727188 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0,3.813170272812799 1.2471307619943495 0.9370649106303016 4.480432737535282 1.5147695202257585 2.5459078080903237 1.8877704609595076 1.183254938852302 1.2185324553151442 1.4437441204139287 1.7363123236124078 0.14393226716838983 0.6359360301034785 1.4931326434619008 1.6687676387582329 0.17375352775164438 0.20385700846660168 0.3689557855127039 0.4555032925682111 0.6238005644402708,17.11853245531515 16.1906553778614 15.546252743806827 15.345876450297887 17.670429601756037 14.926309187833176 15.505801191596117 16.995296331138288 16.263405456255892 15.064283474443393 15.880213232988405 16.99968642207587 17.216368767638755 16.334901222953903 15.628410159924755 16.887111947318903 15.93383505801192 15.307306365631867 15.30322985261838 16.020696142991536
15,0.38984499584226046,92.34110223047473,0.9168471372541193,0.36061443015398836,95.26969886384528,0.9492815044055902,11519.986829727188 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0,3.813170272812799 1.2471307619943495 0.9370649106303016 4.480432737535282 1.5147695202257585 2.5459078080903237 1.8877704609595076 1.183254938852302 1.2185324553151442 1.4437441204139287 1.7363123236124078 0.14393226716838983 0.6359360301034785 1.4931326434619008 1.6687676387582329 0.17375352775164438 0.20385700846660168 0.3689557855127039 0.4555032925682111 0.6238005644402708,17.11853245531515 16.1906553778614 15.546252743806827 15.345876450297887 17.670429601756037 14.926309187833176 15.505801191596117 16.995296331138288 16.263405456255892 15.064283474443393 15.880213232988405 16.99968642207587 17.216368767638755 16.334901222953903 15.628410159924755 16.887111947318903 15.93383505801192 15.307306365631867 15.30322985261838 16.020696142991536
16,0.3591544423383825,95.41173929229652,0.9509369793535261,0.3478748375152618,96.54005956539324,0.9635892276737347,11519.986829727188 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0,3.813170272812799 1.2471307619943495 0.9370649106303016 4.480432737535282 1.5147695202257585 2.5459078080903237 1.8877704609595076 1.183254938852302 1.2185324553151442 1.4437441204139287 1.7363123236124078 0.14393226716838983 0.6359360301034785 1.4931326434619008 1.6687676387582329 0.17375352775164438 0.20385700846660168 0.3689557855127039 0.4555032925682111 0.6238005644402708,17.11853245531515 16.1906553778614 15.546252743806827 15.345876450297887 17.670429601756037 14.926309187833176 15.505801191596117 16.995296331138288 16.263405456255892 15.064283474443393 15.880213232988405 16.99968642207587 17.216368767638755 16.334901222953903 15.628410159924755 16.887111947318903 15.93383505801192 15.307306365631867 15.30322985261838 16.020696142991536
17,0.3535695624000886,95.96878346516405,0.9570194395033053,0.34467110501434295,96.86178622642203,0.9669243736557577,11519.986829727188 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0,3.813170272812799 1.2471307619943495 0.9370649106303016 4.480432737535282 1.5147695202257585 2.5459078080903237 1.8877704609595076 1.183254938852302 1.2185324553151442 1.4437441204139287 1.7363123236124078 0.14393226716838983 0.6359360301034785 1.4931326434619008 1.6687676387582329 0.17375352775164438 0.20385700846660168 0.3689557855127039 0.4555032925682111 0.6238005644402708,17.11853245531515 16.1906553778614 15.546252743806827 15.345876450297887 17.670429601756037 14.926309187833176 15.505801191596117 16.995296331138288 16.263405456255892 15.064283474443393 15.880213232988405 16.99968642207587 17.216368767638755 16.334901222953903 15.628410159924755 16.887111947318903 15.93383505801192 15.307306365631867 15.30322985261838 16.020696142991536
18,0.34775832281393165,96.55202526002289,0.9634341307441852,0.3438543477183156,96.93900062506894,0.9679715302491103,11519.986829727188 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0,3.813170272812799 1.2471307619943495 0.9370649106303016 4.480432737535282 1.5147695202257585 2.5459078080903237 1.8877704609595076 1.183254938852302 1.2185324553151442 1.4437441204139287 1.7363123236124078 0.14393226716838983 0.6359360301034785 1.4931326434619008 1.6687676387582329 0.17375352775164438 0.20385700846660168 0.3689557855127039 0.4555032925682111 0.6238005644402708,17.11853245531515 16.1906553778614 15.546252743806827 15.345876450297887 17.670429601756037 14.926309187833176 15.505801191596117 16.995296331138288 16.263405456255892 15.064283474443393 15.880213232988405 16.99968642207587 17.216368767638755 16.334901222953903 15.628410159924755 16.887111947318903 15.93383505801192 15.307306365631867 15.30322985261838 16.020696142991536
19,0.34476740633740144,96.8489316425909,0.9667226466562473,0.3411123010379521,97.2147663345222,0.970842394965261,11519.986829727188 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0,3.813170272812799 1.2471307619943495 0.9370649106303016 4.480432737535282 1.5147695202257585 2.5459078080903237 1.8877704609595076 1.183254938852302 1.2185324553151442 1.4437441204139287 1.7363123236124078 0.14393226716838983 0.6359360301034785 1.4931326434619008 1.6687676387582329 0.17375352775164438 0.20385700846660168 0.3689557855127039 0.4555032925682111 0.6238005644402708,17.11853245531515 16.1906553778614 15.546252743806827 15.345876450297887 17.670429601756037 14.926309187833176 15.505801191596117 16.995296331138288 16.263405456255892 15.064283474443393 15.880213232988405 16.99968642207587 17.216368767638755 16.334901222953903 15.628410159924755 16.887111947318903 15.93383505801192 15.307306365631867 15.30322985261838 16.020696142991536
20,0.34514567455824685,96.81216305032241,0.9662350306688735,0.34253606772442075,97.07320660366952,0.969234336953581,11519.986829727188 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0 11520.0,3.813170272812799 1.2471307619943495 0.9370649106303016 4.480432737535282 1.5147695202257585 2.5459078080903237 1.8877704609595076 1.183254938852302 1.2185324553151442 1.4437441204139287 1.7363123236124078 0.14393226716838983 0.6359360301034785 1.4931326434619008 1.6687676387582329 0.17375352775164438 0.20385700846660168 0.3689557855127039 0.4555032925682111 0.6238005644402708,17.11853245531515 16.1906553778614 15.546252743806827 15.345876450297887 17.670429601756037 14.926309187833176 15.505801191596117 16.995296331138288 16.263405456255892 15.064283474443393 15.880213232988405 16.99968642207587 17.216368767638755 16.334901222953903 15.628410159924755 16.887111947318903 15.93383505801192 15.307306365631867 15.30322985261838 16.020696142991536
